H_sin,H_cos,S,B,H,RGB,HEX,name
0.94438873372447,0.32620481263652024,0.25084470901580364,0.6531083960406718,70.94438596031172,"(158, 166, 124)",#9ea67c,stone
0.26730813346128096,0.9630369315408005,0.47254131743682665,0.7158846417944609,15.512946389447478,"(182, 118, 96)",#b67660,pinkish-brown
-0.21748562888421946,0.9738015230713222,0.8972543728997647,0.39591143358958947,347.410356158156,"(100, 10, 29)",#640a1d,maroon
0.61525202951045,0.7876435312971746,0.5135840858022459,0.5435280284953491,37.99446434596661,"(138, 112, 67)",#8a7043,dirt
0.9139509027058946,-0.40418484601955657,0.11144824720073232,0.7686788943629924,113.85688923320151,"(176, 196, 174)",#b0c4ae,light-grey-green
0.16463914779775227,-0.985042805367689,0.15662778855331516,0.274867294984292,170.5113440949666,"(59, 70, 68)",#3b4644,charcoal-grey
0.2219713700122583,0.9743583829320517,0.18583814972771356,0.5540529755761958,12.83368995493731,"(141, 120, 115)",#8d7873,reddish-grey
0.5634423838872682,0.8253958384764069,0.608858577800587,0.3223381247684947,34.31873238736084,"(82, 60, 32)",#523c20,mud-brown
-0.36636937912350087,0.929376602176736,0.08131385755971826,0.7738216440422321,338.48515435485274,"(197, 181, 187)",#c5b5bb,pinkish-grey
0.5080832018115455,0.8598382175908367,0.13223052131357171,0.2515763904540101,30.579077829672308,"(64, 59, 55)",#403b37,dark-grey
0.6530561797653518,0.7567054033588887,0.5344970464197832,0.9250608153336292,40.795035768242755,"(235, 195, 109)",#ebc36d,sand
0.78928305283169,0.6118648586698759,0.6341493820815836,0.1707513954486895,52.21658424871896,"(43, 39, 15)",#2b270f,dark-brown
0.8603766119624346,0.5082035821436517,0.24344045832412095,0.44962615980542386,59.43068441120586,"(114, 114, 86)",#727256,greyish-brown
0.48922709294451056,0.8716065115488729,0.47894643516830393,0.4947372190885494,29.305215467019725,"(126, 95, 65)",#7e5f41,cocoa
0.0019447512934407385,0.9988284995472894,0.3079490908269753,0.19163644559181936,0.11155658910878287,"(48, 33, 33)",#302121,dark
-0.9829981216652672,-0.17768701420224303,0.15825606037150383,0.4868163054695569,259.75383820586205,"(110, 104, 124)",#6e687c,purplish-grey
0.4664814025760798,0.8839862538424059,0.6799617961297788,0.5587852257181946,27.82070492406322,"(142, 90, 45)",#8e5a2d,sepia
0.9944603892315351,0.0932378957615348,0.4209748277939355,0.4896090763349371,84.64376178668542,"(103, 124, 72)",#677c48,military-green
-0.866025403784441,0.49999999999999956,0.12979329348479057,0.15870098039215574,299.9999999999999,"(40, 35, 40)",#282328,dark
-0.8185662018081488,-0.5715023574480951,0.657812105080239,0.3859353296508071,235.07822243278227,"(33, 38, 98)",#212662,dark-blue-grey
-0.9937792683572297,0.09520872306441386,0.254145266081363,0.7976578450633692,275.47250246515705,"(182, 151, 203)",#b697cb,pale-purple
0.6534533135415496,-0.7525477341168574,0.8381015599502438,0.1431909750201446,139.03151827162745,"(5, 36, 15)",#05240f,dark-forest-green
-0.2423868614110029,0.9692280879206161,0.26282656817749595,0.38070273911091257,345.9593145508718,"(97, 71, 77)",#61474d,purplish-brown
0.06609560974924433,-0.9967755520147847,0.39269350316066304,0.6435869165747887,176.2063037460513,"(99, 164, 160)",#63a4a0,dull-teal
-0.017651406116934915,0.9988284470612598,0.947361022104845,0.9480824428536838,358.9875680725209,"(241, 12, 16)",#f10c10,bright-red
0.7275804057911953,0.6854061060376714,0.23955886185317643,0.8692207762609081,46.70963570077134,"(221, 209, 168)",#ddd1a8,beige
-0.5899478471458268,0.8055875829347912,0.22518587274731208,0.9045570079883805,323.783938499501,"(230, 178, 210)",#e6b2d2,powder-pink
0.43313902427522,0.9007509716420861,0.2914487279055886,0.9448262130459244,25.68124193466405,"(240, 200, 170)",#f0c8aa,beige
0.14456356656030334,0.988418462521218,0.9237070842093733,0.22279981760145856,8.320937738904124,"(56, 11, 4)",#380b04,dark-maroon
-0.24217550523047765,0.9690329309061891,0.6110329477557948,0.5996800312164662,345.96836030357565,"(152, 59, 81)",#983b51,light-maroon
