H_sin,H_cos,S,B,H,RGB,HEX,name
0.5878609709687672,0.80838174670981,0.411774952708084,0.4155273006666251,36.02491512732217,"(105, 88, 62)",#69583e,purplish-brown
-0.624211693740695,-0.780114787355976,0.31960780572682035,0.23099828830555252,218.66517580247358,"(40, 46, 58)",#282e3a,charcoal
-0.31019029266004616,-0.9497441705157588,0.3412160032560401,0.6342022462466078,198.08724757359295,"(106, 145, 161)",#6a91a1,grey-blue
-0.5604354255053485,-0.8268349244944797,0.4417941093226001,0.7245002858989651,214.12973829132787,"(103, 138, 184)",#678ab8,faded-blue
0.6556116318972962,0.7545050069637236,0.3617268973839814,0.7095282532673639,40.98833836647053,"(180, 160, 115)",#b4a073,dust
-0.9972397279331613,0.027408052430044627,0.6160721649889138,0.08141644508746948,271.5743160485444,"(14, 7, 20)",#0e0714,almost-black
0.761874024781685,0.6471285761711639,0.12960766878766,0.9625773804466147,49.655742660013935,"(245, 239, 213)",#f5efd5,pale
0.21867917967843653,0.9746646237481231,0.9274307988694107,0.7521277910650805,12.64566801776076,"(191, 51, 13)",#bf330d,rusty-red
0.37613798642042084,0.9256263230786028,0.43180434414184626,0.9290712208634123,22.114883026854592,"(236, 172, 134)",#ecac86,blush
0.8656569494516348,-0.5003929996310017,0.01313775308614512,0.9746956260811418,120.03005960610749,"(245, 248, 245)",#f5f8f5,very-light-pink
0.7593457967673364,0.6488735785073347,0.5326857061858147,0.13441869057656858,49.485561953224845,"(34, 31, 16)",#221f10,dark-brown
-0.9429470740517885,-0.3288415938706218,0.07957310875011464,0.6365986004676522,250.7743890436999,"(151, 149, 162)",#9795a2,cool-grey
-0.23593914750285844,0.9703370271873444,0.5993924900656868,0.8907942040021086,346.33364223981897,"(227, 90, 122)",#e35a7a,rose
-0.6913339754988072,-0.7203489508717029,0.7182670031105215,0.5066706173106122,223.8225389965528,"(36, 61, 129)",#243d81,cobalt
-0.648229599944646,-0.7608699346009284,0.06234551258324156,0.8094568793182922,220.42961916927376,"(193, 197, 206)",#c1c5ce,silver
5.551115123125783e-17,1.0,-1.1102230246251565e-16,0.016369611155828356,3.1805546814635168e-15,"(4, 4, 4)",#040404,black
-0.8660254037844379,0.5000000000000002,0.22757723452256107,0.06649576911224653,300.0,"(16, 13, 16)",#100d10,almost-black
0.875190953930126,0.48172005224518594,0.30056767033563897,0.602861392661076,61.17086237418612,"(152, 153, 107)",#98996b,dark-beige
-0.39407504916604896,0.9180156687306684,0.212013902767395,0.3367537411511715,336.76768465153833,"(85, 67, 74)",#55434a,purplish-brown
0.023293459776050157,0.9988502980896607,0.29927672405987416,0.7372581804952172,1.335910976586836,"(188, 132, 131)",#bc8483,brownish-pink
0.9367442650991092,-0.33313963556907805,0.798817817839812,0.7592124952153654,109.57719867476993,"(65, 193, 38)",#41c126,leafy-green
-0.4032156688088129,-0.9133019809054286,0.7220285574705987,0.2852244014706735,203.8210827204206,"(20, 51, 72)",#143348,dark-blue-grey
-0.8159601016016864,-0.5755126813130698,0.2048905849985299,0.4675535979448483,234.80393178653534,"(94, 96, 119)",#5e6077,slate-grey
0.648862808626655,0.7603752346362678,0.337873649706952,0.8090292851961975,40.47563593620129,"(206, 183, 136)",#ceb788,very-light-brown
0.5788820731985195,0.8149299628628233,0.5082134879535777,0.8314197046946524,35.38792212553707,"(212, 167, 104)",#d4a768,sand-brown
0.17060137219718616,-0.9840116930920351,0.23612072500372983,0.16497256338693472,170.16421192001175,"(32, 42, 40)",#202a28,dark
0.6150541105357881,-0.7872127705714032,0.07935781004473769,0.6884581146794245,141.9992729078443,"(161, 175, 166)",#a1afa6,cool-grey
0.5206014854118681,0.8533936907152389,0.0552803852677447,0.8735175445594406,31.384724250806133,"(222, 216, 210)",#ded8d2,light-grey
0.11237129330327952,-0.9928710802194805,0.10353553209414884,0.7718180370957605,173.54284771532824,"(176, 196, 194)",#b0c4c2,silver
0.44660765947501635,0.8936212466886151,0.7945473713457061,0.23586748771749483,26.554639580793268,"(60, 33, 12)",#3c210c,chocolate
0.8153159921392796,-0.5751661514455018,0.2998351070554292,0.2915659832748447,125.20112553463255,"(52, 74, 53)",#344a35,charcoal-grey
-0.4664054157147971,0.8831586837867995,0.3285785577134282,0.2461632388525155,332.1609932323749,"(62, 42, 51)",#3e2a33,dark-grey
0.986793972426508,-0.15660166217961696,0.09458719809113358,0.4453690688203612,99.01749299588491,"(106, 113, 102)",#6a7166,slate-grey
-0.9825566632670564,-0.1762736421375784,0.29491421854958977,0.2921400495693194,259.8291601811698,"(59, 52, 74)",#3b344a,charcoal-grey
-0.4441200636286722,-0.8948518947153923,0.2224398269500874,0.21553043148739898,206.39546517158453,"(42, 49, 54)",#2a3136,charcoal
0.9608175637165609,0.2750190223443465,0.06719198532857051,0.7071707901352552,74.02705752603447,"(177, 180, 168)",#b1b4a8,pinkish-grey
0.8541668698627526,0.5185853470679134,0.2999908526838837,0.9630333992260405,58.73705086467666,"(245, 244, 171)",#f5f4ab,light-tan
-0.861141688993682,0.5030117800424818,0.6677260591651175,0.08741841225170488,300.2901391754724,"(22, 7, 22)",#160716,almost-black
-0.1857940146371191,-0.9813672556803463,0.20217053771351676,0.9325871312172342,190.7204470187707,"(189, 229, 237)",#bde5ed,duck-egg-blue
0.6009483745873692,0.798430791894282,0.2788923304054268,0.11189619972360287,36.96738014814029,"(28, 25, 20)",#1c1914,almost-black
-0.39835443901699996,-0.9161237430271412,0.49815245018955123,0.13031949405020193,203.50065738780717,"(16, 26, 33)",#101a21,dark
0.17303413970609807,0.9840572116397335,0.08797964291881044,0.5728550904314095,9.9727970685267,"(146, 135, 133)",#928785,warm-grey
0.3077709921331728,0.9508195503018946,0.04357262731583256,0.9537069695735183,17.936260128060866,"(243, 235, 232)",#f3ebe8,very-light-pink
-0.23159537310137707,0.9715208041800709,0.2556447678452516,0.5671973355908029,346.59182606336327,"(144, 107, 115)",#906b73,reddish-grey
0.6268490423031021,0.7782409893316926,0.22470084104882632,0.33117572997990596,38.85036889847844,"(84, 77, 65)",#544d41,purplish-brown
-0.6592141234465827,0.7502728922321266,0.09759523591470398,0.24832597324735228,318.6964106394826,"(63, 57, 61)",#3f393d,charcoal-grey
0.3816760634023918,-0.9229799970887369,0.2346446663130963,0.5242730724223876,157.53364204888467,"(102, 133, 121)",#668579,slate-green
0.7247537580155287,0.6881133644737328,0.09587701845319296,0.5462558008238048,46.48553918239936,"(139, 136, 125)",#8b887d,warm-grey
0.6499630108417034,0.7589723445080921,0.6767799312657462,0.9215960307956732,40.57583912771452,"(235, 183, 75)",#ebb74b,butterscotch
0.7575259579043236,-0.6485088989439538,0.5490928500657996,0.44032329337822135,130.566435981905,"(50, 112, 61)",#32703d,darkish-green
0.09695446122084013,0.9947661690034464,0.2700597728537781,0.2585416066258682,5.56672644331068,"(65, 49, 48)",#413130,dark-grey
0.959037388668229,0.27529330219246206,0.5299086623523576,0.10075592345055273,73.98378480466647,"(22, 25, 12)",#16190c,almost-black
0.6413632567753346,0.7669650564000121,0.03586897724422172,0.9721947937402522,39.903558089221136,"(247, 244, 239)",#f7f4ef,very-light-pink
-0.3486392067900813,0.9355913869246202,0.7045381507353843,0.08078009083655013,339.5625707347191,"(20, 6, 11)",#14060b,very-dark-brown
-0.865332586521598,0.500916683598968,0.012383913465283503,0.9868997775881974,300.0653424544107,"(251, 248, 251)",#fbf8fb,pale-grey
0.39934627350023283,0.916224639644577,0.6377296456239325,0.629229223161621,23.550492844517798,"(160, 98, 58)",#a0623a,earth
0.4188435942065003,0.9074932658425396,0.21169775501508056,0.5168057899853541,24.775169114194277,"(131, 115, 103)",#837367,brownish-grey
0.39008504427952073,0.9201844423341676,0.6262610212790447,0.4030328063247549,22.973083235044967,"(102, 63, 38)",#663f26,mud-brown
0.6762983186072378,0.7355714873000574,0.6047553102663993,0.7062471810698114,42.5960182042416,"(180, 148, 71)",#b49447,dark-tan
-0.3542548624363504,0.9344100375760904,0.0495913030896597,0.9407230802990434,339.23720887836976,"(239, 227, 232)",#efe3e8,very-light-pink
-0.4566517294977568,-0.8875599433591819,0.9267337683029004,0.5894096598440869,207.22592945470444,"(11, 87, 150)",#0b5796,peacock-blue
0.8650622874576707,0.4978908310415491,0.6163766144014305,0.7576841080638791,60.07721064954841,"(193, 193, 74)",#c1c14a,desert
0.0055406143481855075,-0.9997430927581397,0.03212178661648751,0.8779139304546232,179.68246785568402,"(216, 223, 223)",#d8dfdf,light-grey
0.8417314896171825,0.5386672135598125,0.24751750817202015,0.8183071905391748,57.382733936789045,"(208, 206, 157)",#d0ce9d,beige
0.5588876584054313,0.8288650843778428,0.22663456398367104,0.8552163013839569,33.991024352402725,"(218, 196, 168)",#dac4a8,beige
-0.3168122925572443,-0.9476955644470544,0.1949630411231238,0.706726621331977,198.48465472788772,"(145, 169, 180)",#91a9b4,bluey-grey
-0.8625055311712497,0.5053877042011886,0.056673742620378664,0.414928768534951,300.36829812439225,"(105, 99, 105)",#696369,slate-grey
0.9954243828912229,0.09036284409960721,0.07471828493617144,0.8023368602932512,84.81300861254364,"(198, 204, 189)",#c6ccbd,silver
0.7976113283509043,0.6021518102581015,0.09132995610424477,0.6655944224095595,52.949242649025834,"(169, 167, 154)",#a9a79a,greyish
0.30337786499111813,0.9523677030850821,0.5946822849989054,0.33376340163129786,17.669339999194214,"(85, 49, 34)",#553122,mud-brown
-0.9451060859622651,-0.3228981152849853,0.47207231333163974,0.08972596920213116,251.1371252694399,"(14, 12, 22)",#0e0c16,almost-black
0.2932652366675623,0.9550237002300266,0.11587911289255265,0.2137405284042999,17.070486322542987,"(54, 49, 48)",#363130,dark-grey
-0.1489492443323367,-0.9868969654364907,0.6200606545013536,0.8743254214888346,188.58269423062737,"(84, 203, 222)",#54cbde,lightblue
0.11968138986091276,-0.9913674196073956,0.3378851468832035,0.7951000483653675,173.11636247798032,"(134, 202, 194)",#86cac2,pale-teal
0.41114481156470395,0.9110548208031932,0.3012529421675219,0.2813754803878346,24.28891311295136,"(71, 58, 50)",#473a32,dark-grey
0.6895030675093088,0.7237250292346027,0.15250096548916062,0.7693759590791639,43.61282771370525,"(196, 188, 166)",#c4bca6,pinkish-grey
0.479282898929176,0.8771881120672219,0.5422168876318436,0.5362817815450946,28.65155426516229,"(136, 98, 62)",#88623e,cocoa
-0.18604608270751333,-0.9814410788736048,0.08870128915079534,0.5096640439254013,190.73386507725556,"(118, 127, 129)",#767f81,medium-grey
0.13041332597068495,0.9907614884851168,0.7070517892408218,0.4602900712173419,7.4986983356374255,"(117, 44, 34)",#752c22,red-brown
-0.5350048441142978,-0.8438593973395023,0.1911224013731035,0.6610796665287039,212.37459982323966,"(136, 151, 168)",#8897a8,bluey-grey
0.1628386017598073,0.985493876683958,0.6281581162767165,0.9188836421006943,9.382521741914763,"(234, 110, 87)",#ea6e57,dark-peach
0.8660254037844385,0.5000000000000001,0.05642956108435998,0.4031344460231445,59.99999999999999,"(102, 102, 96)",#666660,slate-grey
-1.3877787807814457e-16,0.9999999999999998,0.00737939620702921,0.6244900693009696,360.0,"(159, 158, 158)",#9f9e9e,cool-grey
0.5285712629724524,0.8479635809478425,0.47681564917372776,0.9340133817412027,31.93701777268752,"(238, 185, 124)",#eeb97c,peach
0.7559506471364884,0.6531174261017807,0.512811522955519,0.8251765754217291,49.174023118305556,"(210, 190, 102)",#d2be66,tan
0.9666438663495335,0.2551950510701481,0.049455882975069865,0.9580053399930996,75.21126307650366,"(241, 244, 232)",#f1f4e8,very-light-pink
0.34736522330214875,0.9370364052139002,0.6215516187567256,0.7999082528954585,20.34005651689457,"(203, 120, 77)",#cb784d,terracota
0.2647824512049022,0.9637596589648381,0.39738214076693845,0.2311323933064861,15.362352290359276,"(58, 41, 35)",#3a2923,dark-grey
0.6871793074414494,-0.7241260752481378,0.23531979728955144,0.8189150511384262,136.49961197907655,"(159, 208, 173)",#9fd0ad,hospital-green
-0.1107011225884057,-0.9910620404630268,0.7822082956476055,0.26411757961058585,186.3734899935978,"(14, 61, 67)",#0e3d43,dark-blue-grey
-0.6561516436477292,-0.7531190346235044,0.4992190966544933,0.4142623740747082,221.06386524589118,"(52, 69, 105)",#344569,dark-grey-blue
0.05145204857846178,0.9977488471899216,0.7906046530157476,0.9034213321488189,2.952021678780593,"(230, 57, 48)",#e63930,tomato
-0.7828415372442643,-0.619545937264611,0.6133450746141891,0.23306558775287278,231.64167665660608,"(22, 28, 59)",#161c3b,dark
-0.19397363210055552,-0.979748101300413,0.3827937019774571,0.3847216032486568,191.19877795327486,"(60, 91, 98)",#3c5b62,gunmetal
-0.10004538237418648,0.9940283398672585,0.23650309972775038,0.8248775594790078,354.25273943206923,"(210, 160, 165)",#d2a0a5,faded-pink
0.9575062917545463,-0.2827112433194518,0.10737661770686574,0.31167376068812663,106.44964892034977,"(72, 79, 70)",#484f46,charcoal-grey
0.56861972510581,0.8219465244071842,0.5878429294257648,0.7467952054177042,34.675349147915284,"(190, 143, 78)",#be8f4e,dark-tan
0.6020968542222969,0.7973824965748588,0.12411011464896549,0.23523024802291342,37.056148532871205,"(59, 57, 52)",#3b3934,dark-grey
-0.9866105559561797,0.043340251630397286,0.8384983663480965,0.8135007440054451,272.5152964783659,"(127, 33, 207)",#7f21cf,purple/blue
0.017627393660973018,0.998913167850104,0.3776877041622627,0.539201618187658,1.0109691980553208,"(137, 86, 85)",#895655,dark-mauve
-0.35788403209810604,-0.9318918918859596,0.7277772368649369,0.8803292232422221,201.0088011826345,"(61, 167, 224)",#3da7e0,dark-sky-blue
0.4184061686306556,0.9077049605026037,0.08875104131645778,0.6231583958134943,24.747316368291308,"(158, 150, 144)",#9e9690,grey
0.35820181309392607,0.9331063656827401,0.29905207721768257,0.6851809508544545,21.000847627522326,"(174, 140, 122)",#ae8c7a,pale-brown
0.5711279445801786,0.8204244526016915,0.3353441123280601,0.6829858623213793,34.84321041304703,"(174, 149, 115)",#ae9573,pale-brown
0.9146385362623923,0.39895932112539895,0.6121543640288962,0.32642210814934824,66.43348647056756,"(77, 83, 32)",#4d5320,army-green
0.3721765784143072,0.9273895886296393,0.10734835370105245,0.34689842527566506,21.866396919990063,"(88, 82, 78)",#58524e,purplish-brown
-0.13534915060819303,0.9896287720909294,0.5526644120972891,0.2862164640887233,352.21211241491807,"(72, 32, 37)",#482025,aubergine
-0.48812711544681087,-0.8717631707467137,0.3415246338292944,0.9206092578693373,209.24581121978457,"(154, 195, 234)",#9ac3ea,pastel-blue
0.8636745676339532,-0.5009540825425878,0.9774074864290399,0.03159029895809373,120.11486659485027,"(0, 8, 0)",#000800,black
0.5471824819286042,-0.8345395272581198,0.45700954801612387,0.7131511343981699,146.74834865263688,"(98, 181, 135)",#62b587,tea
0.7069358185480299,0.7058008436381352,0.6433841573426023,0.4080580675360459,45.04603070051211,"(104, 87, 37)",#685725,greenish-brown
0.9706556640471781,0.2351151911207843,0.10044440628034501,0.27363245185716967,76.38389238438043,"(67, 69, 62)",#43453e,charcoal-grey
-0.6479291933618198,-0.7597967780167798,0.6207926699899109,0.08872671478260374,220.45643155152285,"(8, 13, 22)",#080d16,almost-black
-0.37595111865641573,-0.9259265479925534,0.07273782858367922,0.6602347785794288,202.0984773330152,"(156, 163, 168)",#9ca3a8,cool-grey
0.145451942170312,0.9883412909946927,0.5986323873035473,0.11863184898972079,8.371993701827256,"(30, 14, 12)",#1e0e0c,very-dark-brown
-0.865363583622911,-0.5003015944936873,0.031117836117015574,0.8504049266360628,239.9660609202574,"(210, 210, 216)",#d2d2d8,light-grey
-0.9157180590059875,-0.39690232786691876,0.3315184662998749,0.4399196744610008,246.5665048070316,"(79, 74, 112)",#4f4a70,dusk
-0.7379660192963868,-0.6736614529050504,0.060216721691666975,0.8150780243735893,227.60821993544513,"(195, 197, 207)",#c3c5cf,silver
0.2817199294578121,0.9589044293293798,0.18032961469639616,0.814265797521218,16.37244751421629,"(207, 180, 170)",#cfb4aa,pinkish-grey
0.6461302826655091,0.7622909244198526,0.09604349639318494,0.4747725706320791,40.28515692403389,"(121, 117, 109)",#79756d,medium-grey
-0.4751278877609255,0.8788139306870135,0.06792852088859802,0.6264338463749044,331.6022718221327,"(159, 148, 154)",#9f949a,grey
0.4473794087167121,0.8939081549947909,0.36236499409082623,0.6621559960135114,26.586856589804484,"(168, 134, 107)",#a8866b,pale-brown
0.698074968278132,0.7137891059944884,0.9378186940440104,0.926549800073414,44.3623206292327,"(236, 178, 14)",#ecb20e,squash
0.20922553063554977,0.9767846624114447,0.8797995480950739,0.2559883902248873,12.089963721543414,"(65, 19, 7)",#411307,chocolate-brown
-0.7645807516296695,0.6382222466700676,0.5558617174756084,0.6014413995300044,309.8529312913262,"(153, 68, 139)",#99448b,light-eggplant
0.5037042574571453,0.8623655118991533,0.9049561737316119,0.5996833601452729,30.289030283621003,"(152, 84, 14)",#98540e,warm-brown
0.25563633896938914,0.9661786445631138,0.5042406335127566,0.6494272343636045,14.820005163270997,"(165, 102, 82)",#a56652,brownish
0.9838594360235189,0.17364798499154457,0.21166944564880918,0.7221657941837505,79.9905669644178,"(171, 184, 145)",#abb891,bland
0.9187654022347839,-0.39282117504617037,0.08423184552632973,0.7941961254377555,113.14928953954151,"(187, 202, 185)",#bbcab9,silver
0.48562491126319146,-0.8728008708431849,0.11335638417340965,0.2621499341534534,150.90851201582078,"(59, 66, 63)",#3b423f,charcoal-grey
-0.3244043715637671,-0.9451294315389789,0.15407229082393648,0.8670922407493975,198.9441702564095,"(187, 210, 221)",#bbd2dd,light-blue-grey
0.7775088921984297,0.6280717895018094,0.25527195578571465,0.8647097065259146,51.068717631751205,"(220, 212, 164)",#dcd4a4,beige
-1.0000000000000004,-1.6653345369377348e-16,0.13588439406618402,0.0907212654738837,270.0,"(21, 19, 23)",#151317,almost-black
-0.8660254037844384,-0.5000000000000007,0.3411256633105979,0.06510127588025105,239.99999999999994,"(10, 10, 16)",#0a0a10,almost-black
0.40209220316606065,0.9150490566736911,0.4157209835324095,0.3620456188434566,23.72171776896097,"(92, 69, 53)",#5c4535,purple-brown
0.8660254037844388,0.5000000000000001,0.06853531153610298,0.23332163761613123,59.99999999999999,"(59, 59, 55)",#3b3b37,dark-grey
-0.7887549734563664,-0.6137596224412394,0.18213090082718766,0.21777308798781736,232.11218570135298,"(45, 46, 55)",#2d2e37,charcoal
-0.9823912751155013,-0.17936894314809987,0.08142212903456464,0.5369329469980146,259.6526843916753,"(129, 125, 136)",#817d88,medium-grey
-0.5635743778902012,0.8214695379006549,0.8023852983302513,0.634980711110545,325.5476828319671,"(161, 31, 106)",#a11f6a,dark-fuchsia
0.7755127562539781,-0.6297552187455309,0.07329526261101421,0.7907087377654656,129.0783287245929,"(186, 201, 189)",#bac9bd,silver
0.623844248100133,0.7799032376594437,0.7534366179767065,0.3182189348902702,38.6562986821572,"(81, 59, 20)",#513b14,mud-brown
0.917909533136538,-0.3921908295467777,0.2785622087628549,0.6042790421081672,113.1353341018358,"(116, 154, 111)",#749a6f,grey-green
0.3698215963103609,-0.9249479765721895,0.7533176128970269,0.7084702385005797,158.20700666247103,"(44, 180, 131)",#2cb483,bluey-green
0.7399628091213752,0.6708612520038444,0.7741616176092005,0.9419604711138052,47.80408179792949,"(240, 202, 54)",#f0ca36,macaroni-and-cheese
-0.10514851756442595,0.993266884306343,0.5171109009909921,0.5624572133094015,353.957101057115,"(143, 69, 76)",#8f454c,light-maroon
-0.9022561778989882,-0.4257537972557795,0.5794895480362613,0.4294829258069647,244.73846049689823,"(51, 46, 109)",#332e6d,dark-grey-blue
0.9903594968942705,-0.13296428481784178,0.06915200704329588,0.7460404156961221,97.64672520899228,"(181, 190, 177)",#b5beb1,pinkish-grey
0.39627047540699434,0.9174704861203911,0.6537433280996721,0.2828222399863452,23.360303854491242,"(72, 43, 24)",#482b18,chocolate
