support,itemsets
0.00012111211196814751,"frozenset({'cluster_19', 'decade_1450'})"
0.0001513901399601844,"frozenset({'decade_1450', 'cluster_15'})"
0.00010218834447312447,"frozenset({'cluster_86', 'decade_1450'})"
0.00012868161896615674,"frozenset({'decade_1450', 'cluster_35'})"
0.00012489686546715212,"frozenset({'cluster_83', 'decade_1450'})"
0.00020816144244525353,"frozenset({'cluster_71', 'decade_1820'})"
0.00016274440045719823,"frozenset({'decade_1820', 'cluster_82'})"
0.00012111211196814751,"frozenset({'decade_1820', 'cluster_81'})"
0.00010597309797212908,"frozenset({'decade_1820', 'cluster_17'})"
0.00014003587946317055,"frozenset({'decade_1820', 'cluster_32'})"
0.00010218834447312447,"frozenset({'decade_1820', 'cluster_52'})"
0.00010597309797212908,"frozenset({'decade_1820', 'cluster_1'})"
0.00013625112596416596,"frozenset({'decade_1820', 'cluster_24'})"
0.004405453072841366,"frozenset({'decade_2010', 'cluster_91'})"
0.0006055605598407376,"frozenset({'decade_1890', 'cluster_91'})"
0.0017107085815500837,"frozenset({'decade_2000', 'cluster_91'})"
0.0001476053864611798,"frozenset({'decade_1650', 'cluster_91'})"
0.0005639282713516869,"frozenset({'cluster_24', 'decade_1650'})"
0.0007985829882899727,"frozenset({'decade_1650', 'cluster_82'})"
0.00027628700542733654,"frozenset({'cluster_93', 'decade_1650'})"
0.00020059193544724431,"frozenset({'cluster_38', 'decade_1650'})"
0.00021573094944326275,"frozenset({'decade_1650', 'cluster_75'})"
0.00027628700542733654,"frozenset({'cluster_27', 'decade_1650'})"
0.00023843947043729043,"frozenset({'decade_1650', 'cluster_88'})"
0.00026493274493032267,"frozenset({'cluster_1', 'decade_1650'})"
0.00018545292145122588,"frozenset({'cluster_14', 'decade_1650'})"
0.0002308699634392812,"frozenset({'cluster_69', 'decade_1650'})"
0.0003444125684094195,"frozenset({'decade_1650', 'cluster_17'})"
0.00010597309797212908,"frozenset({'cluster_86', 'decade_1650'})"
0.00010975785147113369,"frozenset({'decade_1650', 'cluster_60'})"
0.0004352466523855301,"frozenset({'cluster_71', 'decade_1650'})"
0.00016274440045719823,"frozenset({'cluster_8', 'decade_1650'})"
0.00023843947043729043,"frozenset({'cluster_94', 'decade_1650'})"
0.00020437668894624894,"frozenset({'decade_1650', 'cluster_99'})"
0.00017031390745520745,"frozenset({'cluster_83', 'decade_1650'})"
0.0001173273584691429,"frozenset({'cluster_19', 'decade_1650'})"
0.00010597309797212908,"frozenset({'cluster_35', 'decade_1650'})"
0.00012489686546715212,"frozenset({'decade_1650', 'cluster_77'})"
0.00010218834447312447,"frozenset({'cluster_13', 'decade_1650'})"
0.0001513901399601844,"frozenset({'cluster_81', 'decade_1650'})"
